"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid","rel_class","abs_ofav","abs_ssid","delta_log10p","p_ofav","p_ssid","p_ratio","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","treatment"
"OA + Bleaching vs OA.5","LH_LC","OG0000458","Ofaveolata000629","Ssiderea010872",1.45144412957358,-2.23263916003908,"-","CUB and zona pellucida-like domain-containing protein","","Function Unknown","Inverse",2.23263916003908,1.45144412957358,0.7811950304655,0.00585276167497851,0.0353635512113637,6.04219908057225,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.6","LH_LC","OG0000528","Ofaveolata010114","Ssiderea055862",1.11754139902287,-2.03002084466338,"transmembrane transport","transmembrane transport","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism","Inverse",2.03002084466338,1.11754139902287,0.91247944564051,0.00933209508828135,0.0762884165935444,8.17484346996663,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.7","LH_LC","OG0000778","Ofaveolata019120","Ssiderea013602",1.6712267157265,-3.30775855745023,"carbohydrate binding","complement activation, classical pathway",NA,"","Inverse",3.30775855745023,1.6712267157265,1.63653184172373,0.000492313157184625,0.021319316855022,43.3043816601207,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.8","LH_LC","OG0000954","Ofaveolata030981","Ssiderea006552",-3.1327932662453,1.09135231366402,NA,"collagen",NA,"Extracellular structures","Inverse",1.09135231366402,3.1327932662453,2.04144095258128,0.0810303446911847,0.000736557631739588,110.012226062757,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.9","LH_LC","OG0001076","Ofaveolata012519","Ssiderea000711",1.22772951151762,-1.67434509521371,NA,"positive regulation of myosin-light-chain-phosphatase activity",NA,"Posttranslational modification, protein turnover, chaperones","Inverse",1.67434509521371,1.22772951151762,0.44661558369609,0.0211667853058444,0.0591930186977321,2.7965048939854,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.10","LH_LC","OG0001481","Ofaveolata013123","Ssiderea000775",6.17681810704439,-10.421054933042,"integrin binding","Coagulation factor 5/8 C-terminal domain, discoidin domain","Signal transduction mechanisms","Function Unknown","Inverse",10.421054933042,6.17681810704439,4.24423682599761,3.79267009212731e-11,6.65551846928618e-07,17548.3717476547,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.11","LH_LC","OG0001499","Ofaveolata028711","Ssiderea042785",-2.02606764571222,4.11767768203927,"structural molecule activity","structural molecule activity","","","Inverse",4.11767768203927,2.02606764571222,2.09161003632705,7.62644807968528e-05,0.00941742899216305,123.483814401732,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.12","LH_LC","OG0001559","Ofaveolata015782","Ssiderea023460",-1.30945208215756,4.88684177092227,"Belongs to the glycosyl hydrolase 18 family","Belongs to the glycosyl hydrolase 18 family","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism","Inverse",4.88684177092227,1.30945208215756,3.57738968876471,1.2976519660861e-05,0.049039712772981,3779.11135301491,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.13","LH_LC","OG0001587","Ofaveolata007545","Ssiderea006776",-3.88448022986944,1.02533564159188,"tyrosinase","tyrosinase",NA,"Function Unknown","Inverse",1.02533564159188,3.88448022986944,2.85914458827756,0.0943331547003235,0.00013047273616192,723.01047310952,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.14","LH_LC","OG0001620","Ofaveolata015454","Ssiderea054585",2.72042645686751,-1.26317734994752,NA,"Low-density lipoprotein receptor domain class A",NA,"Signal transduction mechanisms","Inverse",1.26317734994752,2.72042645686751,1.45724910691999,0.0545535039084602,0.00190359056301697,28.6582130466119,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.15","LH_LC","OG0001633","Ofaveolata022400","Ssiderea023311",1.22614675405405,-1.5548785107836,"secondary active sulfate transmembrane transporter activity","secondary active sulfate transmembrane transporter activity","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism","Inverse",1.5548785107836,1.22614675405405,0.32873175672955,0.0278690066512277,0.0594091373081044,2.13172783844046,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.16","LH_LC","OG0001713","Ofaveolata028965","Ssiderea016596",-1.71989659913305,2.98982480054655,"nucleic acid binding","nucleic acid binding",NA,"RNA processing and modification","Inverse",2.98982480054655,1.71989659913305,1.2699282014135,0.00102370588387205,0.0190591444177318,18.6177931747767,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.17","LH_LC","OG0001847","Ofaveolata003609","Ssiderea046340",1.09543403217168,-1.31847264425771,"IMP dehydrogenase activity","IMP dehydrogenase activity","Nucleotide transport and metabolism","Nucleotide transport and metabolism","Inverse",1.31847264425771,1.09543403217168,0.22303861208603,0.0480316333896105,0.0802723482530707,1.67123919359432,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.18","LH_LC","OG0001888","Ofaveolata000749","Ssiderea044929",-1.30063517824737,2.41169807265023,"bactericidal permeability-increasing protein","bactericidal permeability-increasing protein","Defense mechanisms","Defense mechanisms","Inverse",2.41169807265023,1.30063517824737,1.11106289440286,0.00387526965238031,0.0500454757027617,12.9140628116091,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.19","LH_LC","OG0002150","Ofaveolata020701","Ssiderea012426",-2.75026349832698,3.10228708211624,"tolloid-like","Tolloid-like protein 2","Posttranslational modification, protein turnover, chaperones","Signal transduction mechanisms","Inverse",3.10228708211624,2.75026349832698,0.35202358378926,0.00079015613762483,0.00177720080658091,2.24917674109713,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.20","LH_LC","OG0002362","Ofaveolata010589","Ssiderea045262",1.16690137079825,-1.45322226974692,"axonogenesis involved in innervation","Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)",NA,"Signal transduction mechanisms","Inverse",1.45322226974692,1.16690137079825,0.28632089894867,0.0352190575531576,0.0680923980421721,1.93339637039967,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.21","LH_LC","OG0002403","Ofaveolata006471","Ssiderea053334",-1.02058919863872,1.88351709106295,"calcium-independent protein kinase C activity","calcium-independent protein kinase C activity","Signal transduction mechanisms","Signal transduction mechanisms","Inverse",1.88351709106295,1.02058919863872,0.86292789242423,0.0130762407815771,0.0953697845150721,7.2933640568501,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.22","LH_LC","OG0002587","Ofaveolata032340","Ssiderea046012",5.5475199972624,-2.99652020435516,"diphosphoinositol polyphosphate catabolic process","diphosphoinositol polyphosphate catabolic process","Signal transduction mechanisms","Signal transduction mechanisms","Inverse",2.99652020435516,5.5475199972624,2.55099979290724,0.00100804471176834,2.834523113739e-06,355.631148986693,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.23","LH_LC","OG0002901","Ofaveolata000376","Ssiderea022059",1.73352330257761,-5.25384495219961,"serine-type endopeptidase activity","serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",5.25384495219961,1.73352330257761,3.520321649622,5.57384705748956e-06,0.01847041687072,3313.76456515816,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.24","LH_LC","OG0002912","Ofaveolata009608","Ssiderea051621",-1.14820556698982,1.68886611889485,"Cap1 CAP, adenylate cyclase-associated protein 1","adenylate cyclase binding","","","Inverse",1.68886611889485,1.14820556698982,0.54066055190503,0.0204707559685809,0.0710876950718804,3.47264630485498,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.25","LH_LC","OG0002933","Ofaveolata004714","Ssiderea042375",1.4198146160006,-6.98696623250843,"Disintegrin and metalloproteinase domain-containing protein","metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",6.98696623250843,1.4198146160006,5.56715161650783,1.03046623867651e-07,0.0380351719533841,369106.43479436,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.26","LH_LC","OG0003171","Ofaveolata005754","Ssiderea047803",-1.18997955055768,1.87005683635,NA,"Glycosyl transferases group 1",NA,"","Inverse",1.87005683635,1.18997955055768,0.68007728579232,0.0134878635465263,0.0645684631400605,4.78715275531459,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.27","LH_LC","OG0003243","Ofaveolata001106","Ssiderea022167",-1.50452048554621,2.02404250387135,"PWWP domain containing 2B","chromatin binding",NA,"Function Unknown","Inverse",2.02404250387135,1.50452048554621,0.51952201832514,0.00946144558820208,0.0312953284891471,3.30766881206512,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.28","LH_LC","OG0003245","Ofaveolata026641","Ssiderea017631",1.42154605580095,-5.01256053831885,NA,"tolloid-like protein 2",NA,"Signal transduction mechanisms","Inverse",5.01256053831885,1.42154605580095,3.5910144825179,9.71492521297122e-06,0.0378838356795115,3899.54990378409,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.29","LH_LC","OG0003604","Ofaveolata029033","Ssiderea054281",-1.43710766533389,2.62404354248369,"HIstidiNe Triad nucleotide-binding protein","HIT domain","Signal transduction mechanisms","Signal transduction mechanisms","Inverse",2.62404354248369,1.43710766533389,1.1869358771498,0.00237660199591257,0.036550416875634,15.3792755112113,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.30","LH_LC","OG0003638","Ofaveolata025754","Ssiderea055623",1.87491465767445,-1.64231135407826,"negative regulation of sequestering of triglyceride","negative regulation of sequestering of triglyceride",NA,"Function Unknown","Inverse",1.64231135407826,1.87491465767445,0.23260330359619,0.022787078367287,0.013337835054973,1.70845405370273,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.31","LH_LC","OG0003645","Ofaveolata019225","Ssiderea019162",2.21315579922027,-1.06087020221388,"Transmembrane protein 145","Transmembrane protein 145","","","Inverse",1.06087020221388,2.21315579922027,1.15228559700639,0.0869220174691775,0.00612130755954637,14.1999101701106,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.32","LH_LC","OG0003688","Ofaveolata022367","Ssiderea023249",1.50611903815805,-1.26351822345641,"Golgi to plasma membrane transport","Golgi to plasma membrane transport",NA,"Function Unknown","Inverse",1.26351822345641,1.50611903815805,0.24260081470164,0.0545107021941062,0.0311803482767846,1.7482390417907,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.33","LH_LC","OG0003785","Ofaveolata034275","Ssiderea052852",-1.9786057283936,1.08278771762315,"rRNA (pseudouridine) methyltransferase activity","rRNA (pseudouridine) methyltransferase activity","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Inverse",1.08278771762315,1.9786057283936,0.89581801077045,0.0826441814166273,0.0105049568200578,7.86716050644107,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.34","LH_LC","OG0003915","Ofaveolata007210","Ssiderea009883",1.27103359640238,-1.20998669787694,"Putative zinc finger in N-recognin (UBR box)","e3 ubiquitin-protein ligase",NA,"Function Unknown","Inverse",1.20998669787694,1.27103359640238,0.06104689852544,0.061661388800567,0.0535755210650423,1.15092466810931,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.35","LH_LC","OG0003925","Ofaveolata021285","Ssiderea047397",-1.65958198092888,1.10054051779121,"ThiF family","ThiF family","Coenzyme transport and metabolism","Coenzyme transport and metabolism","Inverse",1.10054051779121,1.65958198092888,0.55904146313767,0.079334023812163,0.0218986841182763,3.62277584277093,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.36","LH_LC","OG0004022","Ofaveolata027837","Ssiderea035419",1.85205316998728,-1.35579323195088,"Calponin homology domain","regulation of membrane repolarization during atrial cardiac muscle cell action potential","Cytoskeleton","Cytoskeleton","Inverse",1.35579323195088,1.85205316998728,0.4962599380364,0.044076466206848,0.0140587539448994,3.13516164943191,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.37","LH_LC","OG0004207","Ofaveolata002528","Ssiderea027146",1.04001260725592,-8.65661042990661,"Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Amino acid transport and metabolism","Amino acid transport and metabolism","Inverse",8.65661042990661,1.04001260725592,7.61659782265069,2.20490341493015e-09,0.0911984364722578,41361646.8888035,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.38","LH_LC","OG0004309","Ofaveolata012820","Ssiderea058313",-1.60674383623686,5.31434513705113,"Peptidyl-prolyl cis-trans isomerase","Peptidyl-prolyl cis-trans isomerase","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",5.31434513705113,1.60674383623686,3.70760130081427,4.84902990989639e-06,0.024731824940271,5100.36551636768,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.39","LH_LC","OG0004327","Ofaveolata010886","Ssiderea019898",-1.81617970626088,2.18572964837638,"entrainment of circadian clock","pineal gland development","Transcription","Transcription","Inverse",2.18572964837638,1.81617970626088,0.3695499421155,0.00652034163984852,0.0152693409902933,2.34180075733701,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.40","LH_LC","OG0004524","Ofaveolata027535","Ssiderea025184",-1.39758659118062,1.13571820247236,"Cell division cycle","Cell division cycle","","","Inverse",1.13571820247236,1.39758659118062,0.26186838870826,0.0731613646372812,0.0400325642020446,1.82754630125703,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.41","LH_LC","OG0004673","Ofaveolata007491","Ssiderea044424",-1.40647562606448,2.81265673816321,"hydrolase activity, acting on ester bonds","hydrolase activity, acting on ester bonds","Lipid transport and metabolism","Lipid transport and metabolism","Inverse",2.81265673816321,1.40647562606448,1.40618111209873,0.00153937086229734,0.0392215158030039,25.4789256855688,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.42","LH_LC","OG0004729","Ofaveolata033694","Ssiderea053628",-1.29015900632305,2.10156503299109,"methyltransferase activity","Lysine methyltransferase","Translation, ribosomal structure and biogenesis","RNA processing and modification","Inverse",2.10156503299109,1.29015900632305,0.81140602666804,0.0079147092773083,0.0512673646684814,6.47747919376728,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.43","LH_LC","OG0004782","Ofaveolata030261","Ssiderea027515",-2.12846057234452,1.02337919501633,"O-methyltransferase activity","O-methyltransferase activity",NA,"Function Unknown","Inverse",1.02337919501633,2.12846057234452,1.10508137732819,0.094759073324384,0.00743942599066323,12.7374173011883,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.44","LH_LC","OG0004854","Ofaveolata000070","Ssiderea029422",1.46836920558119,-1.13908587609194,"sodium channel activity","sodium channel activity","Energy production and conversion","Energy production and conversion","Inverse",1.13908587609194,1.46836920558119,0.32928332948925,0.0725962393609217,0.0340118922391292,2.13443694489315,"Inverse","Inverse",NA,NA,NA,NA,NA,"OA + Bleaching vs OA"
